user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
pedro,1323094983,980467,05/12/2011 14:23,yes,59,123,26,-3.07,19,-1.021178,-0.150950,#DIV/0!,-0.263336,-1.362688,#DIV/0!,-3.1,20,-1.0,-3.6,19,-1.0,0.5,1,0.0000,0.2,123.7,0.4,0.2,26.2,0.1,0,-3.3,0.1,0.02,-0.39,-0.03,-0.43,-41,69,-173,0,581,-381,132,13.3,69.3,22,22.4906,138.5102,3.5126,12.3384,-6.2506,7.5241,56.6116,97.6898,12.9377,167.3847,-2.81,0.75,0.2,144,22,160,286,259,541,0.33469,-0.96912,-1.00277,1.14319,-0.51079,0.36020,13.3,113,22,-13.5,69.3,6,26.8,43.7,16,-11.8,28.6,126,0.1686,0.5687,#DIV/0!,0.1918,-0.4092,#DIV/0!,50.7,139.7,0.2,16.5,96.3,0.2,34.25,43.41,0.00,9,2.3087,-12.4734,12.9313,167.218,31.4153,7.8362,61.4059,120.8315,8.9637,80.3487,0.59,-0.11,-0.34,24,-10,81,524,-524,-94,178,79.7,-176,-0.9733,28.5654,#DIV/0!,0.7345,-4.5014,#DIV/0!,79.8,168,-1.0,2.7,-176,-1.0,77.1,344,0.00,29,6.90306,101.76122,18.52831,343.29826,28.98735,26.72925,714.4527,88.22653,43.7838,1917.02116,0.47,-2.12,-0.21,-146,170,-168,-706,273,489,A
pedro,1323094985,968336,05/12/2011 14:23,yes,60,124,26,-2.4,19,-1.022813,0.988872,#DIV/0!,0.338703,-1.717824,#DIV/0!,-2.4,20,-1.0,-3.6,19,-1.0,1.29,1,0.0000,0.2,124,0,0,26.4,0.3,0.1,-3.1,0.4,0.15,-0.42,-0.03,-0.46,-38,69,-171,8,578,-375,152,33.3,99.3,19,26.3629,160.78,4.0421,16.3384,14.099,9.7468,95.0007,106.304,15.2213,231.6873,-2.59,0.98,-0.31,83,50,163,96,327,581,-1.17880,-0.25119,-0.66019,0.42273,-0.90910,0.68669,33.3,122,24,2.3,69.7,6,30.98,52.3,18,-36.1,27.5,111,-0.7532,0.4357,#DIV/0!,0.1972,-0.6206,#DIV/0!,48.4,142,-0.8,10.9,92.4,-0.8,37.48,49.57,0.00,8,3.122,-4.6732,15.4384,238.3449,30.9814,9.4895,90.0508,122.1386,10.3843,107.8344,0.92,-0.21,-0.3,20,-26,66,524,-535,-112,99.2,43.8,99.4,-0.9255,-0.4116,#DIV/0!,0.5886,0.9145,#DIV/0!,49.5,99.4,-0.9,7.9,74.1,-0.9,41.6,25.3,0.00,35,4.87184,93.432,2.38708,5.69814,22.2734,12.6626,160.34147,81.068,7.36277,54.21038,1.11,-2.3,0.11,11,309,-143,-541,718,662,A
pedro,1323094986,956365,05/12/2011 14:23,yes,61,123,26.1,-3.09,20,1.775249,-1.473052,#DIV/0!,-1.561715,-0.776700,#DIV/0!,-1.9,20,1.8,-3.1,19,1.8,1.2,1,0.0000,0.2,123.9,0.4,0.1,25.8,0.2,0,-2.2,0.3,0.1,-0.53,-0.02,-0.48,-38,69,-175,8,583,-371,80.8,55.1,-2.18,38,70.7788,94.895,28.756,826.9077,46.12,5.9083,34.9083,18.6505,39.823,1585.8741,1.83,-1.41,0.02,376,-19,-12,722,134,104,-1.40229,-1.05177,-1.07436,-0.17420,0.66646,-0.58110,55.1,96,45,35.7,-22.3,18,19.4,118.3,27,3.5,38.5,118.4,0.5158,-0.1238,#DIV/0!,0.6445,-0.3924,#DIV/0!,49.1,141.3,0.5,14.5,106,0.5,34.66,35.3,0.00,9,0.6564,-8.3586,14.0707,197.9849,27.9465,7.7761,60.4673,124.7751,8.7194,76.0281,0.47,0,-0.21,32,3,79,521,-534,-69,-124,52.8,-112,-1.3428,-1.3231,#DIV/0!,0.2145,0.7607,#DIV/0!,77.9,174,-1.3,38.1,-170,-1.3,39.8,344,0.00,28,12.30513,-48.125,119.04711,14172.21474,56.5225,13.3219,177.47307,-36.14,114.22786,13048.00297,-0.24,1.96,0.26,-188,-56,-185,-519,-234,263,A
pedro,1323094987,992372,05/12/2011 14:23,yes,62,122,25.9,-3.98,19,-1.227048,-0.386848,#DIV/0!,0.487345,1.276157,#DIV/0!,-2.9,20,-1.2,-4,19,-1.2,1.13,1,0.0000,0.2,122.3,0.5,0.2,26,0.2,0,-3.5,0.4,0.15,-0.43,-0.03,-0.43,-44,67,-171,6,581,-370,-176,38.7,141,15,88.7071,-24.3709,161.4515,26066.5754,40.0309,17.2462,297.4318,106.4673,42.7052,1823.7359,-1.99,0.48,-0.07,47,27,141,-148,346,579,-1.52038,0.25093,-0.59212,0.31997,-1.22675,0.82348,66.6,142,39,20,1.6,8,46.6,140.39,31,-10.8,23.2,131.4,-0.6157,-0.4458,#DIV/0!,0.3489,-0.4018,#DIV/0!,45.7,139.1,-0.6,17.7,111.1,-0.6,28.05,27.96,0.00,7,0.9663,-4.248,7.701,59.3049,29.3729,7.0744,50.0471,126.2594,6.5746,43.2251,-0.4,0.08,-0.07,15,-7,63,526,-524,-134,100,13,81.1,-1.5186,0.8105,#DIV/0!,0.0360,-1.4980,#DIV/0!,80.2,175,-1.5,12,-167,-1.5,68.2,342,0.00,34,14.9037,59.22364,95.21752,9066.37702,43.73273,24.1309,582.30039,48.66182,87.94942,7735.10129,0.37,-0.43,0.23,82,285,-161,-238,780,658,A
pedro,1323094988,980340,05/12/2011 14:23,yes,63,123,25.7,-3.98,20,-1.057741,-2.060105,#DIV/0!,0.000748,0.189082,#DIV/0!,-3.8,20,-1.1,-4.6,19,-1.1,0.83,1,0.0000,0.3,122.5,0.5,0.3,25.9,0.2,0,-4.2,0.3,0.07,-0.51,-0.02,-0.46,-43,71,-180,10,581,-362,23.6,54.3,-25.9,38,88.3018,35.0659,93.559,8753.2832,54.6023,15.2323,232.023,29.4498,68.4248,4681.9522,2.09,-1.41,0.07,366,-36,37,714,136,136,-1.17207,-1.31581,-1.26261,0.36073,0.75488,-0.34977,81.4,141,45,34.1,-25.9,15,47.3,166.9,30,1.3,31.8,125.3,0.9826,-0.3877,#DIV/0!,-0.6322,-0.0084,#DIV/0!,51.3,143,1.0,-1.2,99.1,1.0,52.5,43.92,0.00,8,1.5095,-3.4977,16.4023,269.0353,31.357,10.3934,108.0236,121.2887,10.4672,109.5621,0.47,-0.06,-0.1,24,1,73,551,-498,-89,-129,44.2,-112,-0.9372,-1.7065,#DIV/0!,-0.3734,-0.4153,#DIV/0!,71.7,178,-0.9,13.6,-171,-0.9,58.1,349,0.00,30,19.53224,17.63636,128.14165,16420.2833,47.34773,17.91792,321.05186,18.67727,119.65069,14316.28877,-0.34,1,-0.11,-118,-158,-215,-448,-349,164,A
pedro,1323094992,912282,05/12/2011 14:23,yes,65,123,26.1,-3.45,19,-1.536456,-2.060105,#DIV/0!,-0.244053,-0.189082,#DIV/0!,-3.4,20,-1.5,-4.1,19,-1.5,0.7,1,0.0000,0.3,123,0.2,0,26.1,0.1,0,-3.7,0.3,0.06,-0.45,-0.02,-0.44,-41,71,-171,1,585,-362,-39,17.2,-44.2,30,55.463,-72.5273,17.4955,306.0923,32.6318,5.0481,25.4836,-105.7773,30.2326,914.0074,-2.52,0.85,0.1,263,36,121,578,236,311,2.37332,-0.94894,-0.99452,-1.74575,0.70488,0.60601,39.1,-44.2,30,17.2,-135,6,21.9,90.8,24,-10,48.3,107.5,-0.9212,-0.8563,#DIV/0!,0.1110,-0.3521,#DIV/0!,60.5,137.1,-0.9,15.1,92.8,-0.9,45.43,44.3,0.00,6,2.5729,4.3351,15.6591,245.2082,35.5386,11.6239,135.1153,117.7294,11.7043,136.9908,0.9,-0.22,-0.18,28,-6,53,526,-518,-134,-159,59.6,-153,-1.5432,5.2852,#DIV/0!,0.3405,-2.4009,#DIV/0!,64.2,177,-1.5,12.3,-175,-1.5,51.9,352,0.00,29,9.92548,94.40909,85.79459,7360.71247,33.94773,19.79325,391.77279,80.72273,82.3813,6786.67901,0.5,-2.67,-0.48,-172,126,-188,-655,49,393,A
adelmo,1322832774,956297,02/12/2011 13:32,yes,176,129,-40.2,168,19,-1.293601,20.819259,#DIV/0!,0.187107,-4.683414,#DIV/0!,177,19,-1.3,168,18,-1.3,9,1,0.0000,0,127.6,1.1,1.3,-41.5,1,1,172.2,2.8,8.05,0.1,0.11,-0.18,47,44,-173,184,593,-362,-91.3,35.7,103,22,0.6809,-112.6957,13.9287,194.0095,48.483,7.6647,58.7475,86.0723,11.0668,122.4747,0.11,-0.43,0.57,-209,-60,25,-74,185,667,-1.37753,-1.32036,-0.55335,-0.15330,-0.11904,0.16521,59.6,103,25,35.7,67.9,22,23.9,35.1,3,41.8,-22.6,-108.9,0.3533,0.3865,#DIV/0!,-0.2364,-0.8496,#DIV/0!,-22.6,-98,0.4,-30.8,-110.3,0.4,8.15,12.28,0.00,19,0.2294,46.507,2.857,8.1625,-26.3241,1.6711,2.7925,-102.5324,2.9258,8.5601,0.19,0.02,0.02,-42,76,-166,-575,259,2,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,13,0.40518,0,0,0,0,0,0,0,0,0,-0.32,1.01,0.02,76,94,44,649,-157,-27,A
adelmo,1322832775,980342,02/12/2011 13:32,yes,177,130,-39.6,165,19,-1.423943,40.000000,#DIV/0!,0.097898,-6.324555,#DIV/0!,168,19,-1.4,165,18,-1.4,3,1,0.0000,0,129.8,0.4,0.2,-39.9,0.3,0.1,166.4,1.2,1.32,0.13,0.11,-0.16,47,45,-174,182,592,-350,-63.4,15,104,25,0.9942,-77.6075,8.2779,68.5238,24.5125,6.4542,41.6565,105.15,0.6998,0.4897,0.48,-0.53,0.84,-234,-65,3,-181,210,638,-1.35445,1.07404,-0.90919,0.10802,-0.68750,0.26739,35.2,106,25,15,103,22,20.2,3,3,47.4,-25.5,-102.2,3.5280,-0.2416,#DIV/0!,0.8999,-0.7245,#DIV/0!,-21.4,-101.3,3.5,-29.4,-109.2,3.5,7.96,7.95,0.00,19,0.2506,44.935,2.0823,4.3359,-25.7831,1.3518,1.8273,-104.271,2.1547,4.6426,0.11,0.03,-0.2,-47,85,-159,-575,250,10,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,13,0.50705,0,0,0,0,0,0,0,0,0,1.51,-0.08,0.74,74,100,42,651,-204,-20,A
adelmo,1322832778,988368,02/12/2011 13:32,yes,180,129,-40.4,163,18,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,163,18,#DIV/0!,163,18,#DIV/0!,0,0,#DIV/0!,0,129,0,0,-40.4,0.1,0,163,0,0,0.11,0.11,-0.18,44,45,-164,185,599,-348,51.3,37.4,120,29,0,34.7891,9.9828,99.6565,25.0935,6.8777,47.3033,140.8913,9.4686,89.6546,0.27,-0.51,0.84,-276,-50,-34,-336,320,559,-1.20299,-0.57011,#DIV/0!,0.15431,-0.75313,#DIV/0!,37.4,152,29,14.5,120,29,22.9,32,0,40.4,-29.5,-106,-0.6725,-0.3902,#DIV/0!,-0.0096,0.4432,#DIV/0!,-27.9,-101.9,-0.7,-30.8,-108,-0.7,2.93,6.09,0.00,18,0.0217,41.5151,1.5012,2.2535,-29.3373,0.7401,0.5478,-105.1369,1.4035,1.9698,0.11,0.06,-0.07,-51,69,-153,-585,235,6,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,13,0.22077,0,0,0,0,0,0,0,0,0,1.14,0.11,0.52,71,97,42,655,-112,32,A
adelmo,1322832780,964384,02/12/2011 13:33,yes,182,130,-39.6,161,18,#DIV/0!,16.779401,#DIV/0!,#DIV/0!,4.233256,#DIV/0!,161,19,#DIV/0!,161,18,#DIV/0!,0,1,#DIV/0!,0,129.5,0.5,0.3,-39.8,0.2,0,161,0,0,0.06,0.1,-0.2,48,46,-168,173,599,-339,-175,72.7,154,29,0,113.6308,73.039,5334.6911,70.7026,2.9423,8.6571,118.8462,17.9521,322.2778,0.22,-0.66,0.97,-280,-29,-38,-337,335,543,0.13608,-1.07656,#DIV/0!,-1.16438,0.46636,#DIV/0!,73.2,154,29,63.5,97.1,29,9.7,56.9,0,36.3,-30.9,-108.5,0.0486,-0.4767,#DIV/0!,-0.4650,0.2211,#DIV/0!,-28,-104.5,0.0,-32.7,-110.5,0.0,4.71,6,0.00,18,0.0256,37.8567,2.1023,4.4196,-30.0813,1.0958,1.2008,-107.6948,1.3978,1.9538,0.18,0.06,-0.15,-54,63,-157,-580,233,19,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,13,0.10256,0,0,0,0,0,0,0,0,0,1.28,0.22,0.82,74,98,41,652,-177,-44,A
adelmo,1322832781,568320,02/12/2011 13:33,yes,183,129,-39.6,161,18,2.912541,#DIV/0!,#DIV/0!,-2.180288,#DIV/0!,#DIV/0!,161,18,2.9,160,18,2.9,1,0,0.0000,0.1,129.2,0.4,0.2,-39.6,0.2,0,160.9,0.3,0.09,0.18,0.11,-0.16,45,44,-162,171,604,-343,-110,54.5,-169,29,0.2946,-124.0189,20.1823,407.3266,59.4453,8.2709,68.4071,-67.6792,158.0789,24988.9528,0.26,-0.45,0.71,-276,-43,-43,-319,370,534,-1.30132,-2.05827,2.91254,-0.10585,0.23528,2.18029,72.4,180,30,54.5,-179,29,17.9,359,1,39.6,-31.6,-105.3,-0.1713,-0.0858,#DIV/0!,0.3887,-0.4002,#DIV/0!,-26.8,-103.7,-0.2,-32.7,-111.9,-0.2,5.89,8.17,0.00,18,0.2366,37.6677,2.9555,8.7351,-30.1855,1.6707,2.7914,-107.738,1.9441,3.7794,0.14,0.02,-0.16,-54,67,-151,-584,228,9,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,12,0.41727,0,0,0,0,0,0,0,0,0,0.8,0.03,0.92,64,97,32,651,-183,-48,A
charles,1322837831,980319,02/12/2011 14:57,yes,184,117,17.6,-3.67,17,-1.540900,0.899480,#DIV/0!,0.397334,-0.924710,#DIV/0!,-2.8,19,-1.5,-3.8,17,-1.5,1.03,2,0.0000,0.2,117.8,0.8,0.6,17.6,0.2,0,-3.3,0.4,0.14,0.1,0.13,-0.16,-26,63,-157,19,601,-330,-84.4,-5.39,-12.2,17,67.8149,-80.3078,11.48,131.7895,-16.4449,7.7127,59.4863,-78.9784,35.9105,1289.5653,-1.96,-0.31,1.62,93,-96,-106,726,-16,72,-1.16621,-1.31257,-1.64045,0.67525,0.37715,-0.22090,-2.6,-12.2,31,-23.7,-119,9,21.07,106.8,22,-3.7,-38,118.9,3.4777,1.1935,#DIV/0!,1.5964,-1.3853,#DIV/0!,129.8,145.1,3.5,-103,-40.5,3.5,232.79,185.63,0.00,3,0.9302,14.5975,40.0257,1602.0599,-8.5907,45.0082,2025.7415,95.3649,51.1326,2614.5434,-0.11,0.19,0.18,-10,-1,25,-506,367,-186,-2.61,12.7,-110,-1.0858,-1.1243,#DIV/0!,0.4754,-0.4578,#DIV/0!,20.4,-70,-1.1,1.3,-114,-1.1,19.1,44,0.00,20,22.63294,6.22824,9.53811,90.97552,9.82294,6.39736,40.92623,-86.7,14.41921,207.9136,0.83,-1.27,0.03,-167,85,62,-487,765,776,A
adelmo,1322832782,952301,02/12/2011 13:33,yes,186,126,-42.5,166,18,2.603688,1.488647,#DIV/0!,1.918416,0.290885,#DIV/0!,166,19,2.6,161,17,2.6,5,2,0.0000,0.2,128.4,1,1,-40.1,0.8,0.6,161.8,1.4,2.09,0.39,0.18,0.03,15,59,-161,190,606,-337,-75.9,23.2,-149,28,0.0233,-89.2605,7.9034,62.4634,34.686,7.1337,50.8903,-158.093,5.1861,26.8959,0.27,-0.5,0.77,-267,-58,-23,-284,282,598,-1.38765,-1.32408,43.00000,-0.04186,0.17066,-6.55744,45.5,-149,28,23.2,-166,27,22.3,17,1,40.9,-32.6,-103.5,0.0967,1.2267,#DIV/0!,0.4895,-0.3781,#DIV/0!,-26.5,-103.5,0.1,-33.7,-116.3,0.1,7.18,12.74,0.00,17,0.1949,35.0093,2.7639,7.6391,-30.7008,1.6109,2.595,-109.5516,2.5082,6.2909,0.1,0.05,-0.15,-54,67,-145,-588,212,25,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,29,58.46733,0,0,0,0,0,0,0,0,0,-3.08,-1.22,-7.94,27,158,-237,230,324,-466,A
adelmo,1322832783,988309,02/12/2011 13:33,yes,187,126,-41.3,164,17,-0.317284,7.120083,#DIV/0!,0.679307,2.059648,#DIV/0!,166,20,-0.3,161,16,-0.3,5,4,0.0000,0.4,126.2,0.6,0.3,-41.3,0.6,0.4,163.2,1.5,2.22,0.1,0.1,-0.16,49,42,-155,186,606,-315,-42.9,5.66,-128,25,1.3833,-59.382,9.3664,87.7289,13.3562,4.8876,23.8886,-137.46,7.005,49.0698,0.22,-0.48,0.67,-236,-63,11,-168,227,647,-1.02343,-1.44959,-1.21987,0.14007,-0.29093,0.06517,22.7,-128,28,5.7,-149,24,17.04,21,4,44,-29.5,-102.9,0.1105,-0.0308,#DIV/0!,-0.7291,0.5929,#DIV/0!,-26.6,-101.4,0.1,-37.6,-114.8,0.1,11.03,13.45,0.00,19,0.3367,35.0907,2.883,8.3118,-31.149,2.5184,6.3422,-109.1437,2.9774,8.8647,0.21,0.1,-0.2,-54,79,-159,-590,246,-15,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,41,27.52204,0,0,0,0,0,0,0,0,0,0.9,1.03,-2.23,-45,396,-44,-115,873,360,A
adelmo,1322832785,992298,02/12/2011 13:33,yes,190,125,-44.5,170,18,-1.443997,1.563592,#DIV/0!,0.398721,-0.369243,#DIV/0!,170,19,-1.4,160,17,-1.4,10,2,0.0000,0.2,126.8,1.3,1.8,-41.9,1.8,3.3,164.3,3.8,14.78,0.08,0.13,-0.13,51,45,-160,197,587,-341,27.5,18.5,-142,25,0.0587,9.6276,10.9556,120.0253,9.5557,4.552,20.7205,-133.3673,2.8482,8.1122,0.27,-0.53,0.84,-236,-66,9,-176,238,642,-1.03671,1.71204,12.78655,0.45193,-1.37664,-3.77702,18.5,-130,25,3.7,-142,24,14.83,12,1,42.2,-30.2,-104,-0.5075,-0.6866,#DIV/0!,-0.4005,0.7197,#DIV/0!,-21,-89.9,-0.5,-38.1,-113.7,-0.5,17.1,23.82,0.00,16,1.2364,41.8304,7.3311,53.7456,-29.4179,4.1592,17.2993,-104.5595,7.3215,53.6048,0.03,0.06,-0.08,-48,66,-139,-578,239,53,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,42,3.07058,0,0,0,0,0,0,0,0,0,1.04,0.67,0.61,-19,404,-53,-114,715,298,A
adelmo,1322832787,964287,02/12/2011 13:33,yes,192,131,-42.3,162,19,-1.348439,-2.018250,#DIV/0!,0.009774,0.260179,#DIV/0!,163,19,-1.3,159,18,-1.3,4,1,0.0000,0.3,129.6,1.1,1.3,-41.7,1.2,1.4,160.6,1.3,1.64,0,0.05,-0.25,25,47,-174,167,604,-356,104,68.7,143,26,0.4215,76.35,12.9076,166.6072,55.025,7.9299,62.8828,150.4583,9.0294,81.5301,0.37,-0.72,1.05,-240,-79,18,-198,219,648,-1.15656,-0.96646,-0.23849,-0.04254,0.60813,0.24526,68.7,169,27,41.4,140,24,27.3,29,3,39.8,-31.9,-104.9,0.8738,0.7673,#DIV/0!,-0.8675,0.3403,#DIV/0!,-27.5,-96.7,0.9,-36.6,-114.2,0.9,9.06,17.53,0.00,18,0.2961,39.8475,3.81,14.5165,-30.6632,2.14,4.5795,-105.6139,3.8254,14.6339,0.1,0.1,-0.23,-55,68,-152,-579,247,35,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,42,5.52482,0,0,0,0,0,0,0,0,0,0.9,0.59,0.21,-22,411,-40,-146,763,532,A
adelmo,1322832789,960318,02/12/2011 13:33,yes,194,124,-41.7,163,17,-0.526626,#DIV/0!,#DIV/0!,0.213506,#DIV/0!,#DIV/0!,163,17,-0.5,161,17,-0.5,2,0,0.0000,0,124.9,0.3,0.1,-41.3,0.3,0.1,161.7,0.6,0.38,0.16,0.13,-0.13,48,45,-152,165,616,-295,-87.7,42,-138,24,0.4568,-112.9737,17.8541,318.7677,55.8702,8.7266,76.1528,-143.2456,3.6998,13.6886,0.24,-0.42,0.87,-228,-48,3,-138,262,635,-1.33577,-0.67980,-0.76220,0.05671,-0.59209,0.20027,70.3,-138,26,42,-152,24,28.3,14,2,34.2,-32.9,-108.6,-0.5864,1.3662,#DIV/0!,-0.4745,-0.0817,#DIV/0!,-27.3,-96.4,-0.6,-33.3,-108.6,-0.6,6.01,12.23,0.00,17,0.2538,44.4758,3.1743,10.0762,-29.9294,1.5983,2.5546,-102.142,2.2773,5.1859,0.03,0.11,0.15,-53,55,-145,-566,251,54,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,41,6.99812,0,0,0,0,0,0,0,0,0,0.58,1.06,0.2,-23,400,-51,-120,735,422,A
adelmo,1322832799,996289,02/12/2011 13:33,yes,200,121,-43.5,172,18,-1.075175,-1.830899,#DIV/0!,0.000000,0.508639,#DIV/0!,173,18,-1.1,171,17,-1.1,2,1,0.0000,0.2,121.2,0.4,0.1,-43.6,0.2,0,172,0.7,0.54,0.08,0.11,-0.23,47,46,-159,167,610,-300,6.68,73.3,-36.1,23,19.9419,8.7402,2.4055,5.7863,28.5114,28.2663,798.9864,-14.8124,9.5912,91.9907,1.38,-0.79,0.92,-213,-51,34,-39,229,650,-1.34317,-0.68637,-1.08282,-0.00051,-0.59605,0.16094,73.3,-2,23,-16.2,-36.1,7,89.5,34.1,16,56.7,-27.2,-92.7,2.6808,-0.4790,#DIV/0!,-1.4383,-0.4906,#DIV/0!,-24.8,-80.8,2.7,-37.6,-96.7,2.7,12.8,15.91,0.00,17,0.374,60.7805,4.9628,24.6291,-29.1916,2.7118,7.3541,-87.5747,3.9021,15.226,0.27,0.21,0.02,-46,92,-137,-528,321,28,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,50,6.75552,0,0,0,0,0,0,0,0,0,1.38,-0.35,0.69,-26,493,-14,-133,758,498,A
adelmo,1322832800,988502,02/12/2011 13:33,yes,201,121,-43.8,173,18,-1.736374,11.094417,#DIV/0!,-0.587156,3.548480,#DIV/0!,173,18,-1.7,172,17,-1.7,1,1,0.0000,0.1,121,0,0,-43.6,0.1,0,172.6,0.5,0.24,0.13,0.11,-0.15,47,45,-159,167,610,-304,-81.1,66.4,-153,26,2.306,-68.528,31.2373,975.77,75.6591,5.5858,31.2011,-131.3659,39.5728,1566.007,-0.79,0,0.18,-245,-20,60,-197,244,629,-1.28143,0.18341,1.45995,-0.28659,1.25863,-1.15509,83.1,-38.6,28,66.4,-163,22,16.7,124.4,6,57.7,-20.2,-95,-1.2685,-0.3441,#DIV/0!,-0.2312,0.6379,#DIV/0!,-19.8,-88.1,-1.3,-28.3,-96.2,-1.3,8.48,8.08,0.00,21,1.7267,58.5879,2.1035,4.4247,-23.4368,2.5285,6.3931,-92.7001,1.9733,3.8939,0.24,0.05,-0.13,-42,114,-170,-513,354,-39,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,40,30.70772,0,0,0,0,0,0,0,0,0,0.85,-0.31,0.26,-380,103,24,-584,-108,401,A
